date,month,year,product_id,product_name,category,buy_price,sell_price,quantity,sales,profit_per_item,profit
2023-02-15,2,2023,OFF-AR-10003028,"Binney & Smith Highlighters, Blue",Art,16.99,19.71,3,50.97,2.72,8.16
2019-09-12,9,2019,FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Bookcases,177.99,215.37,5,889.95,37.38,186.9
2019-09-12,9,2019,OFF-FA-10000834,"Advantus Staples, Assorted Sizes",Fasteners,7.99,9.75,2,15.98,1.76,3.52
2020-02-23,2,2020,FUR-BO-10003828,"Bush 3-Shelf Cabinet, Metal",Bookcases,142.99,177.31,1,142.99,34.32,34.32
2023-01-12,1,2023,TEC-MA-10003078,"Epson Printer, White",Machines,260.99,318.41,1,260.99,57.42,57.42
2022-01-23,1,2022,OFF-AR-10002094,"Boston Pencil Sharpener, Water Color",Art,31.99,39.03,2,63.98,7.04,14.08
2020-01-02,1,2020,OFF-BI-10000894,"Avery Binder Covers, Clear",Binders,10.99,13.52,5,54.95,2.53,12.65
2020-01-02,1,2020,OFF-ST-10001554,"Tenex File Cart, Industrial",Storage,79.99,102.39,4,319.96,22.4,89.6
2022-04-29,4,2022,TEC-PH-10002597,"Apple Signal Booster, with Caller ID",Phones,136.99,152.06,4,547.96,15.07,60.28
2022-09-27,9,2022,OFF-SU-10001086,"Fiskars Scissors, Easy Grip",Supplies,24.99,29.74,8,199.92,4.75,38.0
2021-05-24,5,2021,OFF-EN-10003936,"Cameo Peel and Seal, with clear poly window",Envelopes,24.99,28.49,6,149.94,3.5,21.0
2021-05-24,5,2021,TEC-PH-10003713,"Cisco Audio Dock, Cordless",Phones,110.99,144.29,2,221.98,33.3,66.6
2021-05-24,5,2021,FUR-FU-10004954,"Tenex Clock, Duo Pack",Furnishings,49.99,60.49,2,99.98,10.5,21.0
2019-09-28,9,2019,OFF-AR-10000703,"BIC Pens, Water Color",Art,16.99,21.75,7,118.92999999999999,4.76,33.32
2021-12-23,12,2021,OFF-BI-10003642,"Wilson Jones Binder, Economy",Binders,6.99,8.25,1,6.99,1.26,1.26
2020-10-18,10,2020,OFF-ST-10001648,"Tenex Shelving, Blue",Storage,32.99,41.24,2,65.98,8.25,16.5
2019-08-19,8,2019,OFF-FA-10004878,"Stockwell Clamps, Bulk Pack",Fasteners,18.99,24.69,3,56.97,5.7,17.1
2020-12-16,12,2020,TEC-AC-10000170,"Memorex Keyboard, Programmable",Accessories,72.99,81.75,4,291.96,8.76,35.04
2022-01-18,1,2022,OFF-ST-10002399,"Tenex Folders, Single Width",Storage,20.99,25.19,2,41.98,4.2,8.4
2022-01-18,1,2022,OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",Binders,3.99,4.75,3,11.97,0.76,2.28
2021-07-10,7,2021,TEC-MA-10001881,"Konica Card Printer, Red",Machines,102.99,114.32,2,205.98,11.33,22.66
2023-02-25,2,2023,TEC-MA-10003404,"Konica Card Printer, Durable",Machines,148.99,171.34,4,595.96,22.35,89.4
2022-11-05,11,2022,OFF-BI-10003068,"Ibico Binding Machine, Durable",Binders,52.99,64.12,3,158.97,11.13,33.39
2022-11-05,11,2022,TEC-CO-10001008,"Canon Fax and Copier, Laser",Copiers,190.99,244.47,1,190.99,53.48,53.48
2022-11-05,11,2022,OFF-SU-10000514,"Kleencut Shears, High Speed",Supplies,22.99,29.43,4,91.96,6.44,25.76
2023-03-23,3,2023,FUR-BO-10002892,"Safco Classic Bookcase, Mobile",Bookcases,440.99,493.91,6,2645.94,52.92,317.52
2023-03-23,3,2023,FUR-FU-10001718,"Eldon Door Stop, Duo Pack",Furnishings,49.99,61.99,7,349.93,12.0,84.0
2023-03-23,3,2023,OFF-EN-10003615,"GlobeWeis Interoffice Envelope, with clear poly window",Envelopes,25.99,33.53,4,103.96,7.54,30.16
2023-03-23,3,2023,OFF-BI-10004227,"Avery Binding Machine, Economy",Binders,48.99,59.77,3,146.97,10.78,32.34
2023-03-23,3,2023,OFF-BI-10002990,"Acco Index Tab, Clear",Binders,7.99,9.67,7,55.93,1.68,11.76
2023-03-23,3,2023,OFF-ST-10004996,"Tenex Trays, Blue",Storage,32.99,39.92,7,230.93,6.93,48.51
2020-07-06,7,2020,FUR-FU-10004483,"Deflect-O Light Bulb, Durable",Furnishings,15.99,19.19,4,63.96,3.2,12.8
2020-07-06,7,2020,OFF-AR-10004881,"Stanley Sketch Pad, Blue",Art,43.99,53.23,3,131.97,9.24,27.72
2020-11-30,11,2020,OFF-ST-10003018,"Smead File Cart, Industrial",Storage,115.99,141.51,2,231.98,25.52,51.04
2022-06-08,6,2022,OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Binders,27.99,35.55,2,55.98,7.56,15.12
2022-06-08,6,2022,TEC-MA-10003607,"Okidata Receipt Printer, Red",Machines,107.99,124.19,3,323.96999999999997,16.2,48.6
2021-07-15,7,2021,TEC-CO-10002817,"Sharp Fax and Copier, Digital",Copiers,167.99,184.79,2,335.98,16.8,33.6
2021-07-15,7,2021,OFF-BI-10004722,"Avery Index Tab, Clear",Binders,5.99,6.95,7,41.93,0.96,6.72
2019-11-16,11,2019,TEC-AC-10000863,"Enermax Numeric Keypad, Erganomic",Accessories,58.99,66.07,3,176.97,7.08,21.24
2019-06-12,6,2019,OFF-AR-10004151,"BIC Sketch Pad, Blue",Art,23.99,26.87,3,71.97,2.88,8.64
2019-06-12,6,2019,OFF-BI-10002047,"Acco Index Tab, Durable",Binders,8.99,10.7,1,8.99,1.71,1.71
2022-07-29,7,2022,FUR-FU-10003970,"Rubbermaid Clock, Durable",Furnishings,46.99,55.45,2,93.98,8.46,16.92
2023-02-08,2,2023,TEC-MA-10000110,"StarTech Phone, Wireless",Machines,74.99,90.74,5,374.95,15.75,78.75
2023-02-08,2,2023,TEC-CO-10002232,"HP Ink, Laser",Copiers,63.99,81.27,9,575.91,17.28,155.52
2023-02-08,2,2023,FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Bookcases,150.99,173.64,3,452.97,22.65,67.95
2023-02-08,2,2023,OFF-BI-10002193,"Wilson Jones Hole Reinforcements, Recycled",Binders,4.99,5.74,1,4.99,0.75,0.75
2023-02-08,2,2023,OFF-AR-10004492,"BIC Canvas, Blue",Art,53.99,66.41,2,107.98,12.42,24.84
2021-06-08,6,2021,TEC-CO-10001894,"Sharp Copy Machine, High-Speed",Copiers,202.99,229.38,6,1217.94,26.39,158.34
2022-11-03,11,2022,OFF-AP-10001138,"Cuisinart Blender, Silver",Appliances,60.99,73.19,7,426.93,12.2,85.4
2022-11-03,11,2022,OFF-AR-10001777,"Binney & Smith Sketch Pad, Water Color",Art,49.99,60.49,2,99.98,10.5,21.0
2019-07-13,7,2019,OFF-AR-10000307,"Binney & Smith Markers, Easy-Erase",Art,23.99,29.75,4,95.96,5.76,23.04
2019-07-13,7,2019,FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Chairs,73.99,82.87,1,73.99,8.88,8.88
2019-07-13,7,2019,OFF-AR-10000124,"Binney & Smith Highlighters, Fluorescent",Art,17.99,21.23,3,53.97,3.24,9.72
2019-07-13,7,2019,OFF-BI-10000894,"Avery Binder Covers, Clear",Binders,10.99,13.52,2,21.98,2.53,5.06
2019-07-13,7,2019,OFF-BI-10000312,"Cardinal Binder Covers, Economy",Binders,11.99,15.47,2,23.98,3.48,6.96
2020-10-15,10,2020,OFF-EN-10003361,"GlobeWeis Manila Envelope, Security-Tint",Envelopes,29.99,35.09,3,89.97,5.1,15.3
2020-10-15,10,2020,OFF-ST-10000695,"Rogers Lockers, Wire Frame",Storage,125.99,146.15,4,503.96,20.16,80.64
2020-10-15,10,2020,OFF-EN-10003392,"Kraft Peel and Seal, Set of 50",Envelopes,9.99,11.59,2,19.98,1.6,3.2
2021-05-20,5,2021,OFF-PA-10004842,"SanDisk Message Books, Recycled",Paper,23.99,28.79,5,119.94999999999999,4.8,24.0
2021-05-20,5,2021,OFF-ST-10003785,"Eldon Lockers, Blue",Storage,177.99,201.13,5,889.95,23.14,115.7
2021-05-20,5,2021,TEC-CO-10002242,"Brother Fax and Copier, Color",Copiers,192.99,214.22,2,385.98,21.23,42.46
2021-05-20,5,2021,TEC-CO-10001839,"Hewlett Fax and Copier, Laser",Copiers,163.99,188.59,2,327.98,24.6,49.2
2020-03-16,3,2020,FUR-BO-10002892,"Safco Classic Bookcase, Mobile",Bookcases,440.99,493.91,5,2204.95,52.92,264.6
2020-03-16,3,2020,OFF-BI-10001685,"Avery Index Tab, Durable",Binders,6.99,8.74,4,27.96,1.75,7.0
2022-09-01,9,2022,TEC-PH-10004162,"Samsung Speaker Phone, Cordless",Phones,106.99,120.9,5,534.9499999999999,13.91,69.55
2022-09-01,9,2022,TEC-PH-10001708,"Cisco Audio Dock, with Caller ID",Phones,181.99,200.19,5,909.95,18.2,91.0
2022-09-01,9,2022,TEC-PH-10003713,"Cisco Audio Dock, Cordless",Phones,110.99,144.29,2,221.98,33.3,66.6
2022-09-01,9,2022,OFF-BI-10001808,"Cardinal Binding Machine, Clear",Binders,48.99,61.24,5,244.95000000000002,12.25,61.25
2021-09-07,9,2021,FUR-CH-10003540,"Office Star Bag Chairs, Set of Two",Chairs,51.99,65.51,7,363.93,13.52,94.64
2021-09-07,9,2021,TEC-AC-10004679,"Enermax Flash Drive, Programmable",Accessories,42.99,53.74,4,171.96,10.75,43.0
2021-09-07,9,2021,TEC-PH-10001963,"Nokia Speaker Phone, Full Size",Phones,61.99,78.11,3,185.97,16.12,48.36
2021-09-18,9,2021,TEC-AC-10002738,"Belkin Memory Card, Programmable",Accessories,115.99,127.59,5,579.9499999999999,11.6,58.0
2020-10-29,10,2020,OFF-ST-10002042,"Fellowes Folders, Industrial",Storage,12.99,15.46,2,25.98,2.47,4.94
2021-10-08,10,2021,OFF-AP-10001882,"Breville Coffee Grinder, Silver",Appliances,49.99,61.49,3,149.97,11.5,34.5
2020-11-29,11,2020,TEC-AC-10003666,"Memorex Router, Bluetooth",Accessories,245.99,277.97,2,491.98,31.98,63.96
2020-06-06,6,2020,TEC-AC-10003415,"SanDisk Router, Erganomic",Accessories,253.99,292.09,4,1015.96,38.1,152.4
2020-06-06,6,2020,OFF-SU-10004299,"Stiletto Trimmer, High Speed",Supplies,42.99,49.87,5,214.95000000000002,6.88,34.4
2020-06-06,6,2020,OFF-SU-10002337,"Elite Trimmer, High Speed",Supplies,41.99,52.49,6,251.94,10.5,63.0
2020-06-06,6,2020,OFF-ST-10003305,"Rogers Box, Blue",Storage,23.99,30.95,6,143.94,6.96,41.76
2022-03-19,3,2022,OFF-PA-10000827,"Enermax Message Books, 8.5 x 11",Paper,26.99,34.55,1,26.99,7.56,7.56
2022-03-19,3,2022,TEC-PH-10002456,"Cisco Speaker Phone, Cordless",Phones,119.99,152.39,2,239.98,32.4,64.8
2022-03-19,3,2022,OFF-ST-10000127,"Fellowes Shelving, Wire Frame",Storage,50.99,60.68,4,203.96,9.69,38.76
2021-05-11,5,2021,OFF-ST-10004702,"Eldon Box, Single Width",Storage,8.99,10.16,3,26.97,1.17,3.51
2019-04-02,4,2019,OFF-AR-10000980,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.01,3,77.97,7.02,21.06
2021-09-27,9,2021,FUR-CH-10002498,"Harbour Creations Steel Folding Chair, Red",Chairs,48.99,61.73,2,97.98,12.74,25.48
2020-12-26,12,2020,OFF-AR-10000659,"BIC Pencil Sharpener, Fluorescent",Art,29.99,34.79,3,89.97,4.8,14.4
2020-12-26,12,2020,OFF-EN-10003080,"Kraft Peel and Seal, Security-Tint",Envelopes,22.99,26.44,4,91.96,3.45,13.8
2020-12-26,12,2020,OFF-LA-10002625,"Harbour Creations Round Labels, Adjustable",Labels,4.99,6.04,3,14.97,1.05,3.15
2021-12-19,12,2021,OFF-LA-10002324,"Smead Removable Labels, Adjustable",Labels,7.99,9.99,5,39.95,2.0,10.0
2023-02-25,2,2023,OFF-FA-10002017,"Stockwell Paper Clips, Assorted Sizes",Fasteners,10.99,14.29,11,120.89,3.3,36.3
2021-02-21,2,2021,OFF-ST-10004367,"Rogers Trays, Blue",Storage,55.99,61.59,3,167.97,5.6,16.8
2021-02-21,2,2021,OFF-BI-10003642,"Wilson Jones Binder, Economy",Binders,6.99,8.25,2,13.98,1.26,2.52
2021-02-21,2,2021,OFF-ST-10000355,"Eldon Box, Wire Frame",Storage,8.99,10.16,2,17.98,1.17,2.34
2021-05-05,5,2021,FUR-FU-10002557,"Rubbermaid Stacking Tray, Erganomic",Furnishings,23.99,28.79,7,167.92999999999998,4.8,33.6
2021-05-05,5,2021,OFF-SU-10003632,"Acme Letter Opener, Easy Grip",Supplies,31.99,38.71,6,191.94,6.72,40.32
2021-10-12,10,2021,OFF-BI-10004227,"Avery Binding Machine, Economy",Binders,48.99,59.77,5,244.95000000000002,10.78,53.9
2021-10-12,10,2021,OFF-ST-10002271,"Rogers Shelving, Wire Frame",Storage,60.99,77.46,3,182.97,16.47,49.41
2021-10-12,10,2021,OFF-BI-10001820,"Wilson Jones Binding Machine, Durable",Binders,49.99,61.99,3,149.97,12.0,36.0
2019-09-19,9,2019,FUR-FU-10000135,"Tenex Photo Frame, Black",Furnishings,51.99,58.75,4,207.96,6.76,27.04
2023-02-19,2,2023,OFF-PA-10001492,"Enermax Note Cards, Premium",Paper,14.99,17.09,1,14.99,2.1,2.1
2020-08-18,8,2020,FUR-BO-10001553,"Sauder Library with Doors, Traditional",Bookcases,348.99,404.83,3,1046.97,55.84,167.52
2020-08-18,8,2020,OFF-AP-10000584,"Breville Refrigerator, Silver",Appliances,519.99,649.99,4,2079.96,130.0,520.0
2020-08-18,8,2020,OFF-ST-10001758,"Rogers Lockers, Blue",Storage,211.99,243.79,3,635.97,31.8,95.4
2020-08-18,8,2020,OFF-BI-10003899,"Avery 3-Hole Punch, Recycled",Binders,27.99,32.47,3,83.97,4.48,13.44
2020-08-18,8,2020,TEC-PH-10002597,"Apple Signal Booster, with Caller ID",Phones,136.99,152.06,1,136.99,15.07,15.07
2020-08-18,8,2020,TEC-PH-10004263,"Cisco Signal Booster, with Caller ID",Phones,151.99,191.51,4,607.96,39.52,158.08
2022-03-31,3,2022,TEC-PH-10000437,"Cisco Signal Booster, VoIP",Phones,136.99,150.69,6,821.94,13.7,82.2
2019-04-26,4,2019,OFF-BI-10001384,"Cardinal Binder, Economy",Binders,11.99,14.39,6,71.94,2.4,14.4
2019-04-26,4,2019,FUR-BO-10004620,"Safco Stackable Bookrack, Mobile",Bookcases,133.99,172.85,2,267.98,38.86,77.72
2019-04-26,4,2019,OFF-EN-10000476,"Kraft Clasp Envelope, Recycled",Envelopes,7.99,10.07,3,23.97,2.08,6.24
2021-11-29,11,2021,OFF-ST-10000922,"Eldon File Cart, Blue",Storage,113.99,135.65,2,227.98,21.66,43.32
2021-11-29,11,2021,OFF-FA-10001097,"Accos Paper Clips, Assorted Sizes",Fasteners,13.99,17.91,3,41.97,3.92,11.76
2023-03-26,3,2023,TEC-CO-10002083,"HP Fax and Copier, High-Speed",Copiers,170.99,191.51,2,341.98,20.52,41.04
2020-04-09,4,2020,OFF-FA-10001052,"Stockwell Paper Clips, Assorted Sizes",Fasteners,10.99,14.29,3,32.97,3.3,9.9
2020-04-09,4,2020,TEC-AC-10004054,"Memorex Memory Card, Erganomic",Accessories,99.99,111.99,2,199.98,12.0,24.0
2022-03-05,3,2022,OFF-AR-10000110,"Binney & Smith Sketch Pad, Blue",Art,22.99,29.89,6,137.94,6.9,41.4
2019-12-11,12,2019,OFF-BI-10001384,"Cardinal Binder, Economy",Binders,11.99,14.39,6,71.94,2.4,14.4
2021-05-13,5,2021,FUR-CH-10004309,"SAFCO Steel Folding Chair, Adjustable",Chairs,78.99,86.89,5,394.95,7.9,39.5
2021-04-13,4,2021,OFF-SU-10002337,"Elite Trimmer, High Speed",Supplies,41.99,52.49,8,335.92,10.5,84.0
2021-04-13,4,2021,OFF-EN-10001854,"Jiffy Business Envelopes, Recycled",Envelopes,14.99,19.49,4,59.96,4.5,18.0
2021-04-13,4,2021,OFF-AP-10002330,"Hamilton Beach Stove, Silver",Appliances,488.99,547.67,7,3422.9300000000003,58.68,410.76
2022-08-09,8,2022,OFF-ST-10000648,"Eldon File Cart, Industrial",Storage,114.99,129.94,2,229.98,14.95,29.9
2022-08-09,8,2022,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Art,13.99,17.35,3,41.97,3.36,10.08
2022-08-09,8,2022,OFF-FA-10003730,"Stockwell Thumb Tacks, Bulk Pack",Fasteners,6.99,8.04,1,6.99,1.05,1.05
2020-03-18,3,2020,OFF-BI-10001685,"Avery Index Tab, Durable",Binders,6.99,8.74,2,13.98,1.75,3.5
2020-03-18,3,2020,TEC-MA-10002264,"Panasonic Printer, Durable",Machines,266.99,296.36,3,800.97,29.37,88.11
2020-03-18,3,2020,TEC-PH-10004823,"Nokia Smart Phone, Full Size",Phones,541.99,699.17,3,1625.97,157.18,471.54
2020-03-18,3,2020,OFF-ST-10000288,"Fellowes Lockers, Industrial",Storage,186.99,205.69,4,747.96,18.7,74.8
2022-06-15,6,2022,TEC-MA-10000473,"Konica Phone, Red",Machines,74.99,86.99,4,299.96,12.0,48.0
2022-06-15,6,2022,OFF-FA-10001052,"Stockwell Paper Clips, Assorted Sizes",Fasteners,10.99,14.29,5,54.95,3.3,16.5
2022-08-07,8,2022,FUR-CH-10003842,"Harbour Creations Chairmat, Red",Chairs,64.99,76.04,2,129.98,11.05,22.1
2019-09-21,9,2019,OFF-EN-10004895,"Kraft Mailers, Security-Tint",Envelopes,39.99,50.39,2,79.98,10.4,20.8
2022-10-25,10,2022,OFF-ST-10002566,"Tenex Lockers, Wire Frame",Storage,121.99,156.15,5,609.9499999999999,34.16,170.8
2020-02-09,2,2020,FUR-FU-10002655,"Deflect-O Door Stop, Black",Furnishings,43.99,52.35,2,87.98,8.36,16.72
2020-02-09,2,2020,OFF-AR-10003629,"Boston Canvas, Water Color",Art,56.99,66.11,5,284.95,9.12,45.6
2022-03-01,3,2022,OFF-ST-10000632,"Rogers Shelving, Single Width",Storage,55.99,64.39,3,167.97,8.4,25.2
2022-03-01,3,2022,FUR-TA-10000323,"Lesro Round Table, Fully Assembled",Tables,180.99,211.76,2,361.98,30.77,61.54
2019-10-13,10,2019,OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",Binders,13.99,17.21,2,27.98,3.22,6.44
2022-02-28,2,2022,OFF-PA-10002645,"Green Bar Computer Printout Paper, Recycled",Paper,29.99,33.59,4,119.96,3.6,14.4
2020-12-21,12,2020,FUR-CH-10004255,"SAFCO Executive Leather Armchair, Red",Chairs,414.99,493.84,6,2489.94,78.85,473.1
2020-12-21,12,2020,OFF-AP-10004464,"Cuisinart Stove, White",Appliances,535.99,594.95,4,2143.96,58.96,235.84
2021-11-13,11,2021,OFF-BI-10000115,"Acco Hole Reinforcements, Clear",Binders,5.99,7.79,8,47.92,1.8,14.4
2021-11-13,11,2021,TEC-PH-10002018,"Samsung Audio Dock, VoIP",Phones,99.99,111.99,3,299.96999999999997,12.0,36.0
2021-11-13,11,2021,OFF-AR-10002902,"Sanford Canvas, Water Color",Art,53.99,66.95,3,161.97,12.96,38.88
2021-05-28,5,2021,OFF-ST-10001195,"Smead Box, Wire Frame",Storage,8.99,9.89,1,8.99,0.9,0.9
2021-05-28,5,2021,OFF-LA-10001676,"Hon Removable Labels, Adjustable",Labels,7.99,9.51,2,15.98,1.52,3.04
2021-05-28,5,2021,OFF-ST-10004046,"Fellowes Box, Single Width",Storage,17.99,22.13,2,35.98,4.14,8.28
2021-05-28,5,2021,OFF-SU-10001886,"Acme Box Cutter, Serrated",Supplies,16.99,21.07,4,67.96,4.08,16.32
2021-12-12,12,2021,OFF-BI-10004541,"Wilson Jones Binder, Durable",Binders,14.99,17.69,3,44.97,2.7,8.1
2021-12-12,12,2021,OFF-BI-10004448,"Ibico Binder, Clear",Binders,14.99,16.64,7,104.93,1.65,11.55
2022-12-05,12,2022,OFF-LA-10003210,"Harbour Creations File Folder Labels, Laser Printer Compatible",Labels,8.99,10.43,9,80.91,1.44,12.96
2022-12-05,12,2022,OFF-BI-10000368,"Avery Binder Covers, Durable",Binders,12.99,16.11,7,90.93,3.12,21.84
2021-06-30,6,2021,OFF-LA-10000039,"Smead Legal Exhibit Labels, Adjustable",Labels,8.99,10.07,6,53.94,1.08,6.48
2023-03-05,3,2023,TEC-AC-10002158,"Enermax Memory Card, Erganomic",Accessories,55.99,67.19,3,167.97,11.2,33.6
2021-02-11,2,2021,OFF-EN-10001979,"Cameo Clasp Envelope, Security-Tint",Envelopes,11.99,14.15,3,35.97,2.16,6.48
2020-04-09,4,2020,OFF-BI-10003774,"Cardinal 3-Hole Punch, Durable",Binders,29.99,33.89,4,119.96,3.9,15.6
2020-04-09,4,2020,OFF-ST-10002800,"Tenex Folders, Industrial",Storage,20.99,24.14,14,293.85999999999996,3.15,44.1
2020-04-09,4,2020,OFF-AR-10002447,"Stanley Sketch Pad, Water Color",Art,47.99,58.07,7,335.93,10.08,70.56
2020-12-18,12,2020,TEC-PH-10002565,"Apple Audio Dock, with Caller ID",Phones,166.99,188.7,3,500.97,21.71,65.13
2020-12-18,12,2020,OFF-PA-10003455,"Xerox Cards & Envelopes, Premium",Paper,44.99,52.64,5,224.95000000000002,7.65,38.25
2020-12-18,12,2020,OFF-BI-10004448,"Ibico Binder, Clear",Binders,14.99,16.64,2,29.98,1.65,3.3
2020-12-18,12,2020,OFF-ST-10004035,"Rogers Box, Wire Frame",Storage,20.99,25.82,3,62.97,4.83,14.49
2020-11-14,11,2020,OFF-EN-10003299,"Cameo Mailers, Security-Tint",Envelopes,40.99,47.55,7,286.93,6.56,45.92
2020-11-14,11,2020,OFF-ST-10002622,"Smead File Cart, Single Width",Storage,115.99,131.07,7,811.93,15.08,105.56
2020-11-14,11,2020,FUR-BO-10004709,"Bush Classic Bookcase, Pine",Bookcases,413.99,529.91,2,827.98,115.92,231.84
2020-10-26,10,2020,OFF-EN-10003630,"GlobeWeis Business Envelopes, Set of 50",Envelopes,16.99,21.41,4,67.96,4.42,17.68
2020-10-26,10,2020,OFF-FA-10004880,"Accos Rubber Bands, Bulk Pack",Fasteners,16.99,20.05,2,33.98,3.06,6.12
2020-10-26,10,2020,OFF-PA-10000450,"Green Bar Note Cards, Multicolor",Paper,33.99,42.83,7,237.93,8.84,61.88
2022-06-01,6,2022,OFF-BI-10002674,"Cardinal Binder Covers, Recycled",Binders,10.99,13.19,2,21.98,2.2,4.4
2022-06-01,6,2022,TEC-CO-10004089,"Canon Copy Machine, Laser",Copiers,130.99,144.09,8,1047.92,13.1,104.8
2022-06-01,6,2022,OFF-BI-10001124,"Ibico Binder Covers, Clear",Binders,12.99,16.24,4,51.96,3.25,13.0
2022-06-01,6,2022,OFF-EN-10001449,"Kraft Manila Envelope, with clear poly window",Envelopes,29.99,33.89,1,29.99,3.9,3.9
2019-07-28,7,2019,OFF-BI-10001192,"Cardinal Binder, Clear",Binders,12.99,15.85,9,116.91,2.86,25.74
2019-07-28,7,2019,OFF-AR-10000079,"Stanley Pencil Sharpener, Fluorescent",Art,24.99,30.99,5,124.94999999999999,6.0,30.0
2019-07-28,7,2019,OFF-FA-10001113,"OIC Push Pins, Assorted Sizes",Fasteners,11.99,13.43,2,23.98,1.44,2.88
2019-04-25,4,2019,OFF-AR-10001228,"Stanley Markers, Water Color",Art,24.99,32.49,7,174.92999999999998,7.5,52.5
2022-06-07,6,2022,FUR-CH-10002819,"SAFCO Chairmat, Red",Chairs,53.99,66.41,2,107.98,12.42,24.84
2022-02-03,2,2022,OFF-ST-10002151,"Eldon Box, Blue",Storage,8.99,11.69,4,35.96,2.7,10.8
2022-02-03,2,2022,OFF-FA-10004424,"Advantus Clamps, 12 Pack",Fasteners,16.99,22.09,3,50.97,5.1,15.3
2023-03-26,3,2023,TEC-AC-10003518,"Logitech Router, USB",Accessories,247.99,307.51,4,991.96,59.52,238.08
2023-03-26,3,2023,OFF-AR-10003450,"BIC Markers, Blue",Art,25.99,31.19,6,155.94,5.2,31.2
2020-07-18,7,2020,OFF-BI-10001984,"Ibico Binding Machine, Economy",Binders,50.99,56.09,2,101.98,5.1,10.2
2021-09-21,9,2021,OFF-AR-10001002,"BIC Sketch Pad, Fluorescent",Art,24.99,31.74,2,49.98,6.75,13.5
2021-09-21,9,2021,TEC-PH-10000070,"Nokia Headset, with Caller ID",Phones,43.99,50.59,3,131.97,6.6,19.8
2021-09-21,9,2021,OFF-SU-10001690,"Kleencut Box Cutter, Steel",Supplies,33.99,43.17,4,135.96,9.18,36.72
2023-03-30,3,2023,OFF-BI-10001639,"Acco Binder, Economy",Binders,14.99,18.89,3,44.97,3.9,11.7
2019-12-22,12,2019,OFF-LA-10000356,"Novimex Round Labels, 5000 Label Set",Labels,6.99,8.46,2,13.98,1.47,2.94
2019-12-22,12,2019,OFF-PA-10001348,"Eaton Note Cards, Multicolor",Paper,30.99,35.02,2,61.98,4.03,8.06
2019-12-22,12,2019,OFF-BI-10004054,"Cardinal Hole Reinforcements, Economy",Binders,4.99,5.89,4,19.96,0.9,3.6
2019-12-22,12,2019,FUR-BO-10004999,"Safco Classic Bookcase, Metal",Bookcases,437.99,547.49,3,1313.97,109.5,328.5
2019-10-07,10,2019,FUR-FU-10004608,"Advantus Door Stop, Erganomic",Furnishings,43.99,49.27,4,175.96,5.28,21.12
2019-10-07,10,2019,TEC-PH-10003439,"Apple Audio Dock, VoIP",Phones,141.99,157.61,7,993.9300000000001,15.62,109.34
2021-01-02,1,2021,TEC-MA-10002779,"Panasonic Receipt Printer, Red",Machines,117.99,138.05,2,235.98,20.06,40.12
2021-09-05,9,2021,OFF-ST-10002555,"Eldon Lockers, Industrial",Storage,178.99,200.47,3,536.97,21.48,64.44
2019-09-21,9,2019,TEC-PH-10004552,"Motorola Office Telephone, Full Size",Phones,61.99,76.87,1,61.99,14.88,14.88
2019-09-21,9,2019,OFF-LA-10001184,"Novimex Legal Exhibit Labels, 5000 Label Set",Labels,10.99,13.08,11,120.89,2.09,22.99
2022-08-16,8,2022,FUR-CH-10001802,"Novimex Rocking Chair, Black",Chairs,128.99,141.89,8,1031.92,12.9,103.2
2022-08-16,8,2022,TEC-MA-10000331,"Okidata Printer, White",Machines,226.99,270.12,6,1361.94,43.13,258.78
2023-02-28,2,2023,TEC-MA-10003298,"Konica Card Printer, Wireless",Machines,87.99,101.19,2,175.98,13.2,26.4
2022-03-03,3,2022,FUR-BO-10004926,"Safco 3-Shelf Cabinet, Traditional",Bookcases,151.99,170.23,7,1063.93,18.24,127.68
2022-03-03,3,2022,OFF-ST-10002720,"Rogers Shelving, Blue",Storage,36.99,47.35,4,147.96,10.36,41.44
2022-03-03,3,2022,FUR-FU-10000950,"Deflect-O Door Stop, Durable",Furnishings,40.99,45.91,6,245.94,4.92,29.52
2021-04-30,4,2021,OFF-ST-10004267,"Smead File Cart, Single Width",Storage,115.99,131.07,11,1275.8899999999999,15.08,165.88
2021-04-30,4,2021,OFF-ST-10004597,"Rogers File Cart, Blue",Storage,140.99,155.09,7,986.9300000000001,14.1,98.7
2021-04-30,4,2021,OFF-AR-10000785,"BIC Sketch Pad, Water Color",Art,51.99,57.19,2,103.98,5.2,10.4
2021-04-30,4,2021,TEC-AC-10000530,"Logitech Memory Card, Bluetooth",Accessories,102.99,114.32,5,514.9499999999999,11.33,56.65
2023-03-28,3,2023,OFF-BI-10000538,"Acco Binding Machine, Clear",Binders,50.99,59.66,4,203.96,8.67,34.68
2023-03-28,3,2023,OFF-AP-10002531,"Hoover Blender, White",Appliances,87.99,97.67,5,439.95,9.68,48.4
