,DATE,MONTH,YEAR,PRODUCT_ID,PRODUCT_NAME,CATEGORY,BUY_PRICE,SELL_PRICE,QUANTITY,SALES,PROFIT_PER_ITEM,PROFIT
7539,2020-02-16,2,2020,OFF-BI-10004328,"Wilson Jones Binding Machine, Economy",Binders,48.99,63.2,3,146.97,14.21,42.63
7540,2023-01-23,1,2023,OFF-EN-10003103,"GlobeWeis Manila Envelope, with clear poly window",Envelopes,30.99,36.26,1,30.99,5.27,5.27
7541,2022-08-24,8,2022,OFF-ST-10003204,"Tenex Trays, Industrial",Storage,48.99,56.34,5,244.95,7.35,36.75
7542,2022-08-24,8,2022,OFF-ST-10003764,"Tenex Box, Industrial",Storage,14.99,19.49,4,59.96,4.5,18.0
7543,2022-08-24,8,2022,TEC-MA-10003780,"Epson Card Printer, White",Machines,142.99,173.02,5,714.95,30.03,150.15
7544,2021-02-20,2,2021,TEC-CO-10000405,"Canon Fax Machine, Digital",Copiers,317.99,413.39,2,635.98,95.4,190.8
7545,2021-02-20,2,2021,OFF-AR-10000823,"Stanley Pens, Water Color",Art,6.99,8.11,2,13.98,1.12,2.24
7546,2021-02-20,2,2021,OFF-FA-10000799,"OIC Push Pins, Bulk Pack",Fasteners,14.99,18.14,1,14.99,3.15,3.15
7547,2021-02-20,2,2021,TEC-AC-10002738,"Belkin Memory Card, Programmable",Accessories,115.99,127.59,3,347.97,11.6,34.8
7548,2021-09-20,9,2021,OFF-PA-10000876,"Eaton Computer Printout Paper, Multicolor",Paper,27.99,36.11,1,27.99,8.12,8.12
7549,2021-09-20,9,2021,OFF-BI-10000042,"Cardinal Index Tab, Clear",Binders,6.99,8.39,2,13.98,1.4,2.8
7550,2021-09-20,9,2021,OFF-BI-10001723,"Avery Binder, Clear",Binders,11.99,15.35,8,95.92,3.36,26.88
7551,2021-03-13,3,2021,OFF-LA-10001831,"Harbour Creations Shipping Labels, Adjustable",Labels,8.99,10.97,3,26.97,1.98,5.94
7552,2021-03-13,3,2021,OFF-FA-10000010,"OIC Staples, Metal",Fasteners,10.99,13.52,5,54.95,2.53,12.65
7553,2019-10-11,10,2019,TEC-MA-10004772,"Konica Inkjet, White",Machines,263.99,319.43,5,1319.95,55.44,277.2
7554,2019-10-11,10,2019,FUR-CH-10002085,"Novimex Steel Folding Chair, Red",Chairs,73.99,82.87,2,147.98,8.88,17.76
7555,2019-10-11,10,2019,OFF-SU-10003556,"Fiskars Trimmer, Easy Grip",Supplies,43.99,54.99,1,43.99,11.0,11.0
7556,2021-08-11,8,2021,FUR-CH-10002782,"Office Star Executive Leather Armchair, Adjustable",Chairs,422.99,532.97,3,1268.97,109.98,329.94
7557,2022-02-28,2,2022,OFF-BI-10000815,"Ibico 3-Hole Punch, Durable",Binders,28.99,36.53,3,86.97,7.54,22.62
7558,2022-02-28,2,2022,FUR-FU-10003046,"Advantus Photo Frame, Durable",Furnishings,19.99,25.79,2,39.98,5.8,11.6
7559,2022-02-28,2,2022,OFF-AR-10002165,"Boston Sketch Pad, Fluorescent",Art,49.99,56.49,3,149.97,6.5,19.5
7560,2022-02-28,2,2022,OFF-ST-10002900,"Smead Lockers, Wire Frame",Storage,196.99,230.48,4,787.96,33.49,133.96
7561,2022-02-28,2,2022,OFF-FA-10001783,"Stockwell Rubber Bands, Metal",Fasteners,15.99,18.55,2,31.98,2.56,5.12
7562,2022-02-28,2,2022,OFF-ST-10002506,"Smead Lockers, Blue",Storage,98.99,123.74,3,296.97,24.75,74.25
7563,2022-02-28,2,2022,OFF-AP-10002476,"Cuisinart Blender, Red",Appliances,59.99,68.99,3,179.97,9.0,27.0
7564,2022-03-23,3,2022,FUR-CH-10000423,"Hon Chairmat, Set of Two",Chairs,51.99,61.35,5,259.95,9.36,46.8
7565,2022-03-23,3,2022,OFF-FA-10003462,"Stockwell Thumb Tacks, Assorted Sizes",Fasteners,10.99,12.2,1,10.99,1.21,1.21
7566,2022-02-26,2,2022,OFF-PA-10002941,"Green Bar Computer Printout Paper, Premium",Paper,29.99,34.49,2,59.98,4.5,9.0
7567,2021-07-25,7,2021,TEC-MA-10003557,"Panasonic Inkjet, Durable",Machines,311.99,396.23,3,935.97,84.24,252.72
7568,2021-07-25,7,2021,OFF-ST-10000695,"Rogers Lockers, Wire Frame",Storage,125.99,146.15,7,881.93,20.16,141.12
7569,2019-09-05,9,2019,OFF-PA-10003994,"Eaton Note Cards, Premium",Paper,26.99,29.69,2,53.98,2.7,5.4
7570,2019-09-05,9,2019,OFF-ST-10003132,"Fellowes Box, Blue",Storage,17.99,21.59,3,53.97,3.6,10.8
7571,2019-09-05,9,2019,OFF-EN-10003465,"Cameo Peel and Seal, Security-Tint",Envelopes,22.99,27.13,3,68.97,4.14,12.42
7572,2019-09-05,9,2019,FUR-FU-10000135,"Tenex Photo Frame, Black",Furnishings,51.99,58.75,6,311.94,6.76,40.56
7573,2019-09-05,9,2019,OFF-AR-10001269,"BIC Markers, Water Color",Art,29.99,38.09,3,89.97,8.1,24.3
7574,2019-09-05,9,2019,OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,26.99,33.74,4,107.96,6.75,27.0
7575,2022-06-06,6,2022,FUR-FU-10001169,"Rubbermaid Clock, Duo Pack",Furnishings,49.99,60.49,2,99.98,10.5,21.0
7576,2022-03-02,3,2022,OFF-BI-10000179,"Wilson Jones 3-Hole Punch, Economy",Binders,27.99,35.55,4,111.96,7.56,30.24
7577,2023-03-29,3,2023,OFF-ST-10002151,"Eldon Box, Blue",Storage,8.99,11.69,2,17.98,2.7,5.4
7578,2022-10-30,10,2022,FUR-TA-10003354,"Barricks Conference Table, Adjustable Height",Tables,590.99,691.46,5,2954.95,100.47,502.35
7579,2023-03-19,3,2023,OFF-AR-10000505,"Binney & Smith Pens, Easy-Erase",Art,11.99,14.15,6,71.94,2.16,12.96
7580,2021-05-12,5,2021,TEC-PH-10000705,"Apple Headset, Cordless",Phones,75.99,97.27,2,151.98,21.28,42.56
7581,2020-01-25,1,2020,OFF-BI-10004924,"Cardinal 3-Hole Punch, Economy",Binders,25.99,30.15,5,129.95,4.16,20.8
7582,2020-01-25,1,2020,OFF-SU-10003115,"Acme Scissors, Serrated",Supplies,21.99,25.95,1,21.99,3.96,3.96
7583,2020-01-25,1,2020,OFF-AP-10001847,"Breville Toaster, Red",Appliances,37.99,48.25,1,37.99,10.26,10.26
7584,2021-10-14,10,2021,OFF-BI-10002894,"Avery Binding Machine, Durable",Binders,49.99,55.99,4,199.96,6.0,24.0
7585,2020-12-27,12,2020,OFF-SU-10003252,"Fiskars Trimmer, Steel",Supplies,41.99,46.19,4,167.96,4.2,16.8
7586,2022-09-30,9,2022,FUR-CH-10002891,"Hon Executive Leather Armchair, Adjustable",Chairs,367.99,467.35,3,1103.97,99.36,298.08
7587,2019-05-12,5,2019,OFF-PA-10001323,"Eaton Note Cards, 8.5 x 11",Paper,25.99,33.53,1,25.99,7.54,7.54
7588,2022-07-06,7,2022,OFF-SU-10000906,"Fiskars Shears, High Speed",Supplies,47.99,59.99,5,239.95,12.0,60.0
7589,2022-07-06,7,2022,OFF-ST-10004367,"Rogers Trays, Blue",Storage,55.99,61.59,6,335.94,5.6,33.6
7590,2022-06-25,6,2022,OFF-FA-10003462,"Stockwell Thumb Tacks, Assorted Sizes",Fasteners,10.99,12.2,4,43.96,1.21,4.84
7591,2021-08-11,8,2021,OFF-ST-10004377,"Rogers File Cart, Single Width",Storage,84.99,101.99,3,254.97,17.0,51.0
7592,2019-07-17,7,2019,OFF-PA-10004111,"Enermax Parchment Paper, Multicolor",Paper,16.99,20.9,2,33.98,3.91,7.82
7593,2021-08-25,8,2021,FUR-BO-10002318,"Dania Classic Bookcase, Mobile",Bookcases,371.99,427.79,4,1487.96,55.8,223.2
7594,2023-02-26,2,2023,FUR-BO-10004914,"Bush 3-Shelf Cabinet, Traditional",Bookcases,128.99,147.05,1,128.99,18.06,18.06
7595,2023-02-26,2,2023,OFF-SU-10001137,"Kleencut Scissors, High Speed",Supplies,21.99,27.27,5,109.95,5.28,26.4
7596,2023-02-26,2,2023,TEC-AC-10004883,"Enermax Keyboard, Programmable",Accessories,84.99,94.34,5,424.95,9.35,46.75
7597,2023-02-27,2,2023,OFF-BI-10000542,"Wilson Jones 3-Hole Punch, Durable",Binders,28.99,37.69,2,57.98,8.7,17.4
7598,2023-02-27,2,2023,OFF-BI-10000308,"Cardinal Binder Covers, Durable",Binders,13.99,16.51,14,195.86,2.52,35.28
7599,2023-02-27,2,2023,FUR-BO-10004947,"Safco Stackable Bookrack, Pine",Bookcases,134.99,159.29,5,674.95,24.3,121.5
7600,2023-02-27,2,2023,TEC-AC-10003403,"Enermax Router, USB",Accessories,258.99,310.79,3,776.97,51.8,155.4
7601,2023-02-27,2,2023,OFF-AR-10000266,"BIC Markers, Fluorescent",Art,27.99,33.31,5,139.95,5.32,26.6
7602,2022-08-11,8,2022,FUR-FU-10002502,"Eldon Light Bulb, Durable",Furnishings,15.99,18.55,6,95.94,2.56,15.36
7603,2022-08-11,8,2022,OFF-ST-10003335,"Smead Box, Blue",Storage,4.99,5.59,6,29.94,0.6,3.6
7604,2021-12-07,12,2021,FUR-FU-10004097,"Advantus Door Stop, Duo Pack",Furnishings,31.99,35.51,4,127.96,3.52,14.08
7605,2023-03-13,3,2023,OFF-ST-10001478,"Tenex File Cart, Single Width",Storage,133.99,148.73,3,401.97,14.74,44.22
7606,2023-03-13,3,2023,OFF-SU-10003130,"Acme Trimmer, Serrated",Supplies,40.99,51.65,5,204.95,10.66,53.3
7607,2022-11-20,11,2022,OFF-BI-10001723,"Avery Binder, Clear",Binders,11.99,15.35,5,59.95,3.36,16.8
7608,2023-02-02,2,2023,OFF-AP-10004511,"Cuisinart Refrigerator, Black",Appliances,247.99,295.11,5,1239.95,47.12,235.6
7609,2023-02-02,2,2023,FUR-FU-10003862,"Advantus Photo Frame, Black",Furnishings,52.99,59.88,13,688.87,6.89,89.57
7610,2020-01-14,1,2020,OFF-PA-10000393,"Xerox Memo Slips, 8.5 x 11",Paper,17.99,21.05,2,35.98,3.06,6.12
7611,2020-01-14,1,2020,OFF-SU-10002346,"Elite Ruler, High Speed",Supplies,13.99,15.39,2,27.98,1.4,2.8
7612,2020-01-14,1,2020,OFF-ST-10002900,"Smead Lockers, Wire Frame",Storage,196.99,230.48,6,1181.94,33.49,200.94
7613,2020-01-14,1,2020,OFF-AR-10000319,"Binney & Smith Canvas, Fluorescent",Art,52.99,62.0,3,158.97,9.01,27.03
7614,2022-05-28,5,2022,TEC-AC-10003487,"Enermax Mouse, Erganomic",Accessories,37.99,48.25,5,189.95,10.26,51.3
7615,2022-05-28,5,2022,OFF-AR-10001546,"Binney & Smith Sketch Pad, Easy-Erase",Art,46.99,52.16,1,46.99,5.17,5.17
7616,2022-05-28,5,2022,OFF-BI-10003724,"Cardinal Index Tab, Economy",Binders,7.99,10.39,8,63.92,2.4,19.2
7617,2022-05-28,5,2022,OFF-BI-10004554,"Avery Index Tab, Clear",Binders,5.99,6.95,3,17.97,0.96,2.88
7618,2022-05-28,5,2022,FUR-FU-10003462,"Rubbermaid Photo Frame, Black",Furnishings,51.99,61.35,2,103.98,9.36,18.72
7619,2022-05-28,5,2022,OFF-AR-10002513,"Sanford Sketch Pad, Blue",Art,44.99,57.14,5,224.95,12.15,60.75
7620,2020-08-07,8,2020,OFF-AR-10000659,"BIC Pencil Sharpener, Fluorescent",Art,29.99,34.79,1,29.99,4.8,4.8
7621,2020-08-07,8,2020,OFF-PA-10001650,"Xerox Message Books, Premium",Paper,19.99,22.19,3,59.97,2.2,6.6
7622,2020-08-07,8,2020,OFF-EN-10002015,"GlobeWeis Peel and Seal, with clear poly window",Envelopes,24.99,28.49,2,49.98,3.5,7.0
7623,2022-08-13,8,2022,OFF-AR-10000715,"Boston Markers, Blue",Art,25.99,32.23,3,77.97,6.24,18.72
7624,2022-08-13,8,2022,OFF-PA-10003937,"Green Bar Memo Slips, Recycled",Paper,16.99,21.41,4,67.96,4.42,17.68
7625,2020-11-19,11,2020,TEC-MA-10004814,"Panasonic Inkjet, White",Machines,278.99,332.0,2,557.98,53.01,106.02
7626,2022-11-15,11,2022,OFF-SU-10003115,"Acme Scissors, Serrated",Supplies,21.99,25.95,5,109.95,3.96,19.8
7627,2020-05-11,5,2020,OFF-EN-10004970,"GlobeWeis Peel and Seal, Security-Tint",Envelopes,23.99,26.63,5,119.95,2.64,13.2
7628,2021-04-16,4,2021,OFF-ST-10001646,"Fellowes Box, Wire Frame",Storage,10.99,14.29,3,32.97,3.3,9.9
7629,2021-04-16,4,2021,TEC-PH-10002715,"Cisco Audio Dock, VoIP",Phones,181.99,218.39,7,1273.93,36.4,254.8
7630,2020-05-06,5,2020,TEC-CO-10003342,"Canon Wireless Fax, High-Speed",Copiers,338.99,386.45,1,338.99,47.46,47.46
7631,2021-05-07,5,2021,FUR-CH-10000663,"Hon Steel Folding Chair, Adjustable",Chairs,75.99,95.75,9,683.91,19.76,177.84
7632,2021-05-07,5,2021,FUR-BO-10004191,"Safco Corner Shelving, Traditional",Bookcases,134.99,148.49,1,134.99,13.5,13.5
7633,2020-06-20,6,2020,TEC-PH-10003353,"Motorola Office Telephone, Cordless",Phones,74.99,95.99,3,224.97,21.0,63.0
7634,2020-06-20,6,2020,OFF-PA-10000034,"Xerox Cards & Envelopes, Multicolor",Paper,45.99,57.95,3,137.97,11.96,35.88
7635,2020-04-11,4,2020,OFF-ST-10004597,"Rogers File Cart, Blue",Storage,140.99,155.09,3,422.97,14.1,42.3
7636,2020-04-11,4,2020,OFF-ST-10002555,"Eldon Lockers, Industrial",Storage,178.99,200.47,3,536.97,21.48,64.44
7637,2020-04-11,4,2020,OFF-AR-10001418,"BIC Markers, Easy-Erase",Art,26.99,33.74,9,242.91,6.75,60.75
7638,2019-08-11,8,2019,OFF-SU-10001909,"Fiskars Scissors, Steel",Supplies,19.99,25.59,2,39.98,5.6,11.2
7639,2022-09-11,9,2022,OFF-AR-10000980,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.01,2,51.98,7.02,14.04
7640,2020-10-21,10,2020,FUR-FU-10004152,"Eldon Photo Frame, Erganomic",Furnishings,39.99,49.99,5,199.95,10.0,50.0
7641,2021-11-30,11,2021,OFF-PA-10004589,"Green Bar Computer Printout Paper, Multicolor",Paper,30.99,39.05,1,30.99,8.06,8.06
7642,2021-11-30,11,2021,TEC-CO-10000967,"HP Fax Machine, Laser",Copiers,299.99,377.99,2,599.98,78.0,156.0
7643,2021-07-12,7,2021,TEC-PH-10004241,"Cisco Headset, Cordless",Phones,90.99,101.0,5,454.95,10.01,50.05
7644,2021-07-12,7,2021,OFF-AR-10000584,"Sanford Pencil Sharpener, Water Color",Art,25.99,33.01,9,233.91,7.02,63.18
7645,2021-07-12,7,2021,FUR-CH-10001831,"Novimex Rocking Chair, Set of Two",Chairs,119.99,141.59,4,479.96,21.6,86.4
7646,2022-04-20,4,2022,OFF-ST-10000695,"Rogers Lockers, Wire Frame",Storage,125.99,146.15,2,251.98,20.16,40.32
7647,2022-04-20,4,2022,OFF-ST-10003153,"Tenex File Cart, Single Width",Storage,133.99,148.73,7,937.93,14.74,103.18
7648,2022-01-10,1,2022,TEC-CO-10002857,"Sharp Fax and Copier, Color",Copiers,169.99,192.09,2,339.98,22.1,44.2
7649,2023-02-04,2,2023,OFF-BI-10001124,"Ibico Binder Covers, Clear",Binders,12.99,16.24,3,38.97,3.25,9.75
7650,2022-06-09,6,2022,OFF-EN-10003049,"GlobeWeis Clasp Envelope, Security-Tint",Envelopes,11.99,14.27,4,47.96,2.28,9.12
7651,2022-06-09,6,2022,TEC-CO-10001375,"Brother Copy Machine, Color",Copiers,263.99,290.39,2,527.98,26.4,52.8
7652,2022-05-20,5,2022,TEC-AC-10001030,"Memorex Flash Drive, Erganomic",Accessories,13.99,16.23,3,41.97,2.24,6.72
7653,2022-07-06,7,2022,OFF-AP-10004464,"Cuisinart Stove, White",Appliances,535.99,594.95,1,535.99,58.96,58.96
7654,2022-07-06,7,2022,TEC-CO-10001162,"Canon Wireless Fax, Laser",Copiers,378.99,420.68,2,757.98,41.69,83.38
7655,2022-07-06,7,2022,OFF-SU-10004244,"Elite Letter Opener, Easy Grip",Supplies,13.99,17.63,5,69.95,3.64,18.2
7656,2019-08-14,8,2019,OFF-AR-10000110,"Binney & Smith Sketch Pad, Blue",Art,22.99,29.89,3,68.97,6.9,20.7
7657,2021-12-24,12,2021,OFF-AR-10004492,"BIC Canvas, Blue",Art,53.99,66.41,7,377.93,12.42,86.94
7658,2021-06-28,6,2021,TEC-AC-10000422,"Belkin Numeric Keypad, Bluetooth",Accessories,57.99,73.07,3,173.97,15.08,45.24
7659,2022-02-10,2,2022,OFF-LA-10002159,"Hon Removable Labels, Adjustable",Labels,7.99,9.51,3,23.97,1.52,4.56
7660,2023-03-27,3,2023,OFF-EN-10002015,"GlobeWeis Peel and Seal, with clear poly window",Envelopes,24.99,28.49,1,24.99,3.5,3.5
7661,2023-03-27,3,2023,OFF-ST-10003322,"Eldon Shelving, Wire Frame",Storage,27.99,32.47,4,111.96,4.48,17.92
7662,2022-03-08,3,2022,OFF-LA-10003699,"Smead File Folder Labels, Adjustable",Labels,2.99,3.56,2,5.98,0.57,1.14
7663,2022-03-08,3,2022,OFF-PA-10002842,"Eaton Parchment Paper, Recycled",Paper,12.99,14.68,2,25.98,1.69,3.38
7664,2022-03-08,3,2022,OFF-AR-10000785,"BIC Sketch Pad, Water Color",Art,51.99,57.19,5,259.95,5.2,26.0
7665,2022-03-08,3,2022,OFF-ST-10002905,"Rogers Box, Single Width",Storage,13.99,17.77,2,27.98,3.78,7.56
7666,2022-03-08,3,2022,TEC-MA-10000002,"Epson Card Printer, Durable",Machines,169.99,220.99,3,509.97,51.0,153.0
7667,2022-02-24,2,2022,OFF-BI-10002193,"Wilson Jones Hole Reinforcements, Recycled",Binders,4.99,5.74,4,19.96,0.75,3.0
7668,2023-02-26,2,2023,TEC-MA-10001934,"StarTech Printer, Red",Machines,214.99,273.04,3,644.97,58.05,174.15
7669,2020-05-08,5,2020,TEC-PH-10002119,"Samsung Headset, Full Size",Phones,73.99,87.31,3,221.97,13.32,39.96
7670,2020-05-08,5,2020,FUR-FU-10001436,"Advantus Clock, Duo Pack",Furnishings,50.99,62.21,5,254.95,11.22,56.1
7671,2020-05-08,5,2020,OFF-AP-10004749,"Cuisinart Coffee Grinder, Red",Appliances,30.99,37.19,3,92.97,6.2,18.6
7672,2020-05-08,5,2020,OFF-ST-10004489,"Smead Lockers, Single Width",Storage,178.99,216.58,1,178.99,37.59,37.59
7673,2020-05-08,5,2020,OFF-AR-10002485,"Boston Markers, Easy-Erase",Art,23.99,29.75,2,47.98,5.76,11.52
7674,2020-05-08,5,2020,OFF-AR-10001462,"Stanley Highlighters, Fluorescent",Art,15.99,18.71,2,31.98,2.72,5.44
7675,2020-05-08,5,2020,OFF-EN-10003669,"Jiffy Mailers, Security-Tint",Envelopes,39.99,51.59,3,119.97,11.6,34.8
7676,2020-05-08,5,2020,OFF-LA-10000404,"Smead Shipping Labels, Laser Printer Compatible",Labels,11.99,13.31,4,47.96,1.32,5.28
7677,2020-05-08,5,2020,OFF-BI-10000844,"Wilson Jones Hole Reinforcements, Economy",Binders,1.99,2.21,4,7.96,0.22,0.88
7678,2023-02-19,2,2023,OFF-PA-10000277,"SanDisk Computer Printout Paper, Premium",Paper,29.99,38.99,2,59.98,9.0,18.0
7679,2021-06-07,6,2021,TEC-CO-10003807,"HP Personal Copier, Laser",Copiers,123.99,146.31,2,247.98,22.32,44.64
7680,2021-06-07,6,2021,OFF-BI-10001124,"Ibico Binder Covers, Clear",Binders,12.99,16.24,4,51.96,3.25,13.0
7681,2021-06-07,6,2021,TEC-CO-10002857,"Sharp Fax and Copier, Color",Copiers,169.99,192.09,7,1189.93,22.1,154.7
7682,2021-07-29,7,2021,TEC-CO-10003268,"HP Fax and Copier, Color",Copiers,173.99,212.27,1,173.99,38.28,38.28
7683,2021-07-29,7,2021,TEC-AC-10002738,"Belkin Memory Card, Programmable",Accessories,115.99,127.59,2,231.98,11.6,23.2
7684,2022-10-06,10,2022,OFF-ST-10001460,"Smead Trays, Industrial",Storage,43.99,50.59,7,307.93,6.6,46.2
7685,2022-10-06,10,2022,OFF-EN-10000476,"Kraft Clasp Envelope, Recycled",Envelopes,7.99,10.07,2,15.98,2.08,4.16
7686,2021-07-01,7,2021,OFF-ST-10000300,"Eldon Folders, Wire Frame",Storage,15.99,20.15,1,15.99,4.16,4.16
7687,2021-06-01,6,2021,OFF-AR-10002037,"Stanley Sketch Pad, Fluorescent",Art,45.99,52.43,3,137.97,6.44,19.32
7688,2020-06-15,6,2020,FUR-CH-10004606,"Hon Rocking Chair, Red",Chairs,117.99,142.77,3,353.97,24.78,74.34
7689,2020-06-15,6,2020,TEC-CO-10000500,"Canon Fax and Copier, High-Speed",Copiers,160.99,177.09,5,804.95,16.1,80.5
7690,2021-05-03,5,2021,OFF-LA-10003290,"Hon Round Labels, Adjustable",Labels,4.99,5.94,2,9.98,0.95,1.9
7691,2021-05-03,5,2021,OFF-BI-10003724,"Cardinal Index Tab, Economy",Binders,7.99,10.39,5,39.95,2.4,12.0
7692,2021-05-03,5,2021,FUR-BO-10000268,"Bush Library with Doors, Pine",Bookcases,182.99,225.08,1,182.99,42.09,42.09
7693,2022-11-05,11,2022,TEC-CO-10001342,"HP Wireless Fax, Digital",Copiers,305.99,379.43,7,2141.9300000000003,73.44,514.08
7694,2022-06-05,6,2022,OFF-AR-10002156,"Stanley Highlighters, Blue",Art,14.99,19.04,7,104.93,4.05,28.35
7695,2020-08-25,8,2020,TEC-CO-10002659,"Sharp Fax Machine, Color",Copiers,296.99,362.33,3,890.97,65.34,196.02
7696,2020-08-25,8,2020,FUR-FU-10001438,"Rubbermaid Frame, Duo Pack",Furnishings,109.99,122.09,2,219.98,12.1,24.2
7697,2020-08-25,8,2020,OFF-AR-10002681,"Stanley Canvas, Fluorescent",Art,45.99,55.65,4,183.96,9.66,38.64
7698,2022-04-11,4,2022,OFF-LA-10000519,"Novimex File Folder Labels, Laser Printer Compatible",Labels,7.99,9.43,2,15.98,1.44,2.88
7699,2021-11-26,11,2021,TEC-CO-10003471,"Hewlett Fax and Copier, Color",Copiers,193.99,217.27,2,387.98,23.28,46.56
7700,2023-01-04,1,2023,TEC-CO-10003307,"Hewlett Fax and Copier, Digital",Copiers,192.99,231.59,3,578.97,38.6,115.8
7701,2019-04-17,4,2019,OFF-LA-10001413,"Hon Shipping Labels, Laser Printer Compatible",Labels,10.99,13.08,3,32.97,2.09,6.27
7702,2019-12-15,12,2019,TEC-AC-10003327,"Logitech Keyboard, Erganomic",Accessories,69.99,88.89,3,209.97,18.9,56.7
7703,2021-07-12,7,2021,OFF-LA-10004929,"Novimex Color Coded Labels, Laser Printer Compatible",Labels,11.99,14.27,5,59.95,2.28,11.4
7704,2021-10-30,10,2021,TEC-PH-10003683,"Motorola Audio Dock, VoIP",Phones,172.99,197.21,5,864.95,24.22,121.1
7705,2022-08-29,8,2022,OFF-AR-10002681,"Stanley Canvas, Fluorescent",Art,45.99,55.65,2,91.98,9.66,19.32
7706,2022-04-22,4,2022,OFF-SU-10004279,"Kleencut Shears, Serrated",Supplies,42.99,47.72,2,85.98,4.73,9.46
7707,2022-04-22,4,2022,OFF-AP-10003717,"Breville Coffee Grinder, White",Appliances,53.99,65.33,3,161.97,11.34,34.02
7708,2022-04-22,4,2022,OFF-EN-10004186,"Cameo Mailers, Set of 50",Envelopes,37.99,49.01,1,37.99,11.02,11.02
7709,2022-04-22,4,2022,OFF-ST-10001173,"Eldon Folders, Industrial",Storage,8.99,10.25,9,80.91,1.26,11.34
7710,2022-04-22,4,2022,OFF-BI-10001119,"Wilson Jones Index Tab, Clear",Binders,5.99,7.43,2,11.98,1.44,2.88
7711,2022-04-22,4,2022,OFF-PA-10003424,"Enermax Computer Printout Paper, 8.5 x 11",Paper,32.99,39.59,2,65.98,6.6,13.2
7712,2022-04-22,4,2022,OFF-AR-10000452,"Boston Pencil Sharpener, Fluorescent",Art,28.99,37.69,4,115.96,8.7,34.8
7713,2022-04-22,4,2022,OFF-ST-10003335,"Smead Box, Blue",Storage,4.99,5.59,7,34.93,0.6,4.2
7714,2022-04-22,4,2022,OFF-AR-10002939,"Stanley Highlighters, Water Color",Art,17.99,21.23,6,107.94,3.24,19.44
7715,2022-02-15,2,2022,TEC-PH-10000037,"Cisco Signal Booster, Cordless",Phones,130.99,157.19,8,1047.92,26.2,209.6
7716,2020-06-25,6,2020,OFF-PA-10004069,"SanDisk Parchment Paper, 8.5 x 11",Paper,20.99,23.51,8,167.92,2.52,20.16
7717,2023-03-25,3,2023,FUR-BO-10004704,"Bush Corner Shelving, Pine",Bookcases,124.99,151.24,5,624.9499999999999,26.25,131.25
7718,2023-03-25,3,2023,FUR-FU-10000072,"Advantus Light Bulb, Erganomic",Furnishings,14.99,16.64,9,134.91,1.65,14.85
7719,2023-03-25,3,2023,TEC-MA-10003261,"Panasonic Phone, Durable",Machines,75.99,85.11,1,75.99,9.12,9.12
7720,2021-12-26,12,2021,OFF-BI-10001754,"Ibico Binder Covers, Recycled",Binders,13.99,15.95,3,41.97,1.96,5.88
7721,2022-11-13,11,2022,OFF-AR-10000491,"Binney & Smith Pens, Water Color",Art,14.99,18.29,4,59.96,3.3,13.2
7722,2022-02-19,2,2022,TEC-MA-10002264,"Panasonic Printer, Durable",Machines,266.99,296.36,3,800.97,29.37,88.11
7723,2022-02-19,2,2022,TEC-PH-10004823,"Nokia Smart Phone, Full Size",Phones,541.99,699.17,3,1625.97,157.18,471.54
7724,2022-12-07,12,2022,TEC-PH-10002623,"Cisco Smart Phone, with Caller ID",Phones,555.99,706.11,4,2223.96,150.12,600.48
7725,2020-04-05,4,2020,FUR-CH-10004774,"Novimex Executive Leather Armchair, Red",Chairs,459.99,584.19,3,1379.97,124.2,372.6
7726,2020-04-05,4,2020,OFF-FA-10000154,"OIC Paper Clips, Bulk Pack",Fasteners,6.99,8.04,5,34.95,1.05,5.25
7727,2020-04-05,4,2020,OFF-AR-10003377,"Boston Pencil Sharpener, Easy-Erase",Art,29.99,37.19,2,59.98,7.2,14.4
7728,2022-11-13,11,2022,TEC-AC-10004556,"Enermax Memory Card, Programmable",Accessories,115.99,136.87,7,811.93,20.88,146.16
7729,2022-11-13,11,2022,OFF-ST-10004550,"Fellowes Folders, Wire Frame",Storage,24.99,30.99,9,224.91,6.0,54.0
7730,2022-11-13,11,2022,FUR-FU-10003662,"Tenex Door Stop, Erganomic",Furnishings,42.99,52.45,4,171.96,9.46,37.84
7731,2022-11-13,11,2022,TEC-CO-10000556,"HP Wireless Fax, Laser",Copiers,305.99,370.25,2,611.98,64.26,128.52
7732,2021-05-22,5,2021,OFF-FA-10000856,"Stockwell Thumb Tacks, Bulk Pack",Fasteners,6.99,8.04,4,27.96,1.05,4.2
7733,2021-05-22,5,2021,OFF-AR-10003829,"Stanley Markers, Fluorescent",Art,22.99,29.43,2,45.98,6.44,12.88
7734,2021-05-22,5,2021,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Art,13.99,17.35,3,41.97,3.36,10.08
7735,2022-11-02,11,2022,OFF-AP-10004512,"Hoover Stove, Red",Appliances,567.99,681.59,2,1135.98,113.6,227.2
7736,2022-11-02,11,2022,OFF-AP-10003615,"Hamilton Beach Blender, Black",Appliances,61.99,68.81,4,247.96,6.82,27.28
7737,2023-02-02,2,2023,TEC-MA-10003079,"Panasonic Card Printer, Wireless",Machines,173.99,207.05,1,173.99,33.06,33.06
